331,-75.33,20.66
332,-75.33,20.66
333,-75.33,20.67
334,-75.34,20.67
335,-75.34,20.68
336,-75.34,20.68
337,-75.34,20.68
338,-75.35,20.67
339,-75.35,20.67
340,-75.35,20.67
341,-75.35,20.67
342,-75.35,20.68
343,-75.35,20.69
344,-75.36,20.69
345,-75.36,20.69
346,-75.37,20.69
347,-75.36,20.7
348,-75.36,20.7
349,-75.35,20.7
350,-75.35,20.7
351,-75.34,20.7
352,-75.34,20.71
353,-75.34,20.71
354,-75.35,20.71
355,-75.35,20.72
356,-75.36,20.72
357,-75.36,20.72
358,-75.37,20.72
359,-75.37,20.72
360,-75.38,20.73
361,-75.38,20.73
362,-75.39,20.73
363,-75.4,20.73
364,-75.4,20.73
365,-75.41,20.73
366,-75.42,20.73
367,-75.42,20.73
368,-75.43,20.73
369,-75.44,20.73
370,-75.44,20.73
371,-75.45,20.73
372,-75.46,20.73
373,-75.46,20.73
374,-75.47,20.72
375,-75.47,20.72
376,-75.47,20.71
377,-75.47,20.71
378,-75.46,20.71
379,-75.45,20.71
380,-75.45,20.71
381,-75.44,20.71
382,-75.44,20.7
383,-75.44,20.7
384,-75.44,20.69
385,-75.44,20.69
386,-75.44,20.68
387,-75.45,20.69
388,-75.45,20.69
389,-75.46,20.69
390,-75.46,20.69
391,-75.47,20.7
392,-75.47,20.7
393,-75.47,20.7
394,-75.48,20.71
395,-75.48,20.7
396,-75.48,20.69
397,-75.48,20.69
398,-75.48,20.69
399,-75.49,20.68
400,-75.49,20.68
401,-75.5,20.68
402,-75.51,20.69
403,-75.51,20.69
404,-75.52,20.69
405,-75.52,20.69
406,-75.53,20.69
407,-75.53,20.7
408,-75.54,20.7
409,-75.54,20.7
410,-75.55,20.7
411,-75.55,20.7
412,-75.55,20.69
413,-75.55,20.69
414,-75.55,20.68
415,-75.55,20.68
416,-75.55,20.68
417,-75.55,20.68
418,-75.56,20.68
419,-75.57,20.68
420,-75.57,20.69
421,-75.58,20.69
422,-75.58,20.69
423,-75.58,20.7
424,-75.58,20.7
425,-75.58,20.71
426,-75.58,20.71
427,-75.58,20.71
428,-75.59,20.72
429,-75.59,20.71
430,-75.59,20.71
431,-75.6,20.71
432,-75.61,20.71
433,-75.61,20.71
434,-75.61,20.72
435,-75.6,20.72
436,-75.6,20.73
437,-75.6,20.73
438,-75.6,20.74
439,-75.6,20.74
440,-75.6,20.75
441,-75.61,20.75
442,-75.61,20.76
443,-75.61,20.76
444,-75.61,20.77
445,-75.62,20.77
446,-75.62,20.77
447,-75.63,20.76
448,-75.63,20.76
449,-75.63,20.76
450,-75.64,20.75
451,-75.64,20.75
452,-75.65,20.75
453,-75.65,20.75
454,-75.66,20.74
455,-75.66,20.74
456,-75.66,20.73
457,-75.66,20.73
458,-75.67,20.73
459,-75.67,20.72
460,-75.67,20.72
461,-75.68,20.72
462,-75.68,20.71
463,-75.68,20.71
464,-75.69,20.7
465,-75.69,20.7
466,-75.69,20.7
467,-75.7,20.69
468,-75.7,20.69
469,-75.71,20.69
470,-75.71,20.68
471,-75.72,20.69
472,-75.72,20.69
473,-75.73,20.69
474,-75.73,20.69
475,-75.74,20.69
476,-75.74,20.7
477,-75.74,20.7
478,-75.75,20.7
479,-75.75,20.71
480,-75.76,20.71
481,-75.76,20.71
482,-75.76,20.72
483,-75.76,20.72
484,-75.76,20.73
485,-75.77,20.73
486,-75.77,20.73
487,-75.77,20.74
488,-75.78,20.74
489,-75.77,20.75
490,-75.77,20.76
491,-75.77,20.76
492,-75.77,20.77
493,-75.77,20.77
494,-75.77,20.78
495,-75.77,20.78
496,-75.77,20.78
497,-75.77,20.78
498,-75.77,20.79
499,-75.76,20.79
500,-75.76,20.8
501,-75.76,20.8
502,-75.76,20.81
503,-75.76,20.81
504,-75.76,20.82
505,-75.76,20.82
506,-75.77,20.82
507,-75.76,20.83
508,-75.76,20.83
509,-75.75,20.83
510,-75.74,20.83
511,-75.74,20.83
512,-75.73,20.83
513,-75.73,20.82
514,-75.72,20.82
515,-75.72,20.82
516,-75.71,20.82
517,-75.71,20.82
518,-75.7,20.82
519,-75.7,20.82
520,-75.69,20.82
521,-75.69,20.82
522,-75.68,20.83
523,-75.68,20.83
524,-75.67,20.83
525,-75.66,20.83
526,-75.66,20.83
527,-75.65,20.83
528,-75.65,20.83
529,-75.64,20.83
530,-75.64,20.83
531,-75.64,20.82
532,-75.63,20.83
533,-75.63,20.83
534,-75.63,20.84
535,-75.63,20.84
536,-75.62,20.84
537,-75.62,20.84
538,-75.61,20.83
539,-75.61,20.83
540,-75.61,20.83
541,-75.61,20.82
542,-75.61,20.81
543,-75.61,20.81
544,-75.61,20.81
545,-75.6,20.81
546,-75.59,20.8
547,-75.59,20.8
548,-75.58,20.8
549,-75.58,20.8
550,-75.58,20.79
551,-75.57,20.79
552,-75.57,20.79
553,-75.56,20.79
554,-75.56,20.79
555,-75.55,20.79
556,-75.55,20.8
557,-75.55,20.8
558,-75.55,20.81
559,-75.54,20.81
560,-75.54,20.81
561,-75.55,20.81
562,-75.56,20.81
563,-75.56,20.82
564,-75.57,20.82
565,-75.57,20.82
566,-75.57,20.83
567,-75.57,20.84
568,-75.57,20.84
569,-75.57,20.85
570,-75.58,20.85
571,-75.59,20.85
572,-75.59,20.85
573,-75.59,20.85
574,-75.6,20.86
575,-75.6,20.86
576,-75.61,20.86
577,-75.61,20.87
578,-75.62,20.87
579,-75.62,20.87
580,-75.63,20.87
581,-75.64,20.87
582,-75.64,20.87
583,-75.65,20.87
584,-75.65,20.87
585,-75.66,20.87
586,-75.67,20.87
587,-75.67,20.87
588,-75.68,20.87
589,-75.69,20.87
590,-75.69,20.86
591,-75.69,20.86
592,-75.7,20.86
593,-75.71,20.86
594,-75.71,20.86
595,-75.71,20.85
596,-75.71,20.84
597,-75.71,20.84
598,-75.72,20.85
599,-75.72,20.85
600,-75.72,20.86
601,-75.72,20.86
602,-75.72,20.87
603,-75.73,20.87
604,-75.73,20.87
605,-75.74,20.87
606,-75.74,20.87
607,-75.74,20.88
608,-75.74,20.88
609,-75.74,20.89
610,-75.74,20.89
611,-75.74,20.9
612,-75.73,20.89
613,-75.72,20.9
614,-75.72,20.9
615,-75.71,20.9
616,-75.71,20.9
617,-75.71,20.9
618,-75.72,20.91
619,-75.72,20.91
620,-75.73,20.91
621,-75.73,20.91
622,-75.72,20.91
623,-75.71,20.91
624,-75.71,20.92
625,-75.71,20.91
626,-75.7,20.91
627,-75.7,20.92
628,-75.69,20.92
629,-75.69,20.91
630,-75.68,20.91
631,-75.68,20.9
632,-75.68,20.9
633,-75.68,20.9
634,-75.67,20.89
635,-75.67,20.89
636,-75.68,20.88
637,-75.68,20.88
638,-75.67,20.88
639,-75.66,20.88
640,-75.66,20.88
641,-75.65,20.88
642,-75.65,20.89
643,-75.65,20.89
644,-75.64,20.89
645,-75.64,20.9
646,-75.63,20.9
647,-75.63,20.9
648,-75.63,20.9
649,-75.62,20.91
650,-75.62,20.91
651,-75.62,20.92
652,-75.62,20.92
653,-75.62,20.93
654,-75.62,20.94
655,-75.62,20.94
656,-75.61,20.95
657,-75.61,20.95
658,-75.6,20.95
659,-75.6,20.96
660,-75.6,20.96
661,-75.59,20.96
662,-75.59,20.97
663,-75.59,20.98
664,-75.59,20.98
665,-75.59,20.99
666,-75.58,20.99
667,-75.58,20.99
668,-75.58,21
669,-75.57,21
670,-75.58,21.01
671,-75.58,21.01
672,-75.58,21.02
673,-75.58,21.02
674,-75.59,21.02
675,-75.59,21.03
676,-75.59,21.03
677,-75.59,21.04
678,-75.6,21.04
679,-75.6,21.05
680,-75.6,21.05
681,-75.6,21.06
682,-75.61,21.06
683,-75.61,21.06
684,-75.61,21.07
685,-75.62,21.07
686,-75.63,21.07
687,-75.63,21.07
688,-75.64,21.07
689,-75.65,21.07
690,-75.65,21.07
691,-75.66,21.06
692,-75.66,21.06
693,-75.67,21.06
694,-75.67,21.07
695,-75.67,21.07
696,-75.67,21.08
697,-75.67,21.08
698,-75.68,21.09
699,-75.68,21.09
700,-75.68,21.1
701,-75.68,21.1
702,-75.69,21.1
703,-75.69,21.11
704,-75.69,21.11
705,-75.7,21.11
706,-75.7,21.12
707,-75.71,21.12
708,-75.71,21.12
709,-75.72,21.12
710,-75.73,21.12
711,-75.73,21.12
712,-75.74,21.12
713,-75.74,21.12
714,-75.75,21.12
715,-75.76,21.12
716,-75.76,21.12
717,-75.77,21.11
718,-75.77,21.11
719,-75.77,21.11
720,-75.78,21.11
721,-75.78,21.11
722,-75.79,21.12
723,-75.79,21.12
724,-75.8,21.12
725,-75.8,21.12
726,-75.81,21.13
727,-75.81,21.13
728,-75.82,21.13
729,-75.82,21.12
730,-75.82,21.12
731,-75.83,21.11
732,-75.83,21.11
733,-75.84,21.11
734,-75.84,21.11
735,-75.85,21.11
736,-75.85,21.1
737,-75.86,21.1
738,-75.86,21.1
739,-75.86,21.1
740,-75.86,21.09
741,-75.86,21.09
742,-75.86,21.08
743,-75.87,21.08
744,-75.88,21.08
745,-75.88,21.08
746,-75.88,21.09
747,-75.88,21.09
748,-75.88,21.1
749,-75.88,21.1
750,-75.89,21.1
751,-75.89,21.1
752,-75.9,21.1
753,-75.91,21.11
754,-75.91,21.11
755,-75.92,21.11
756,-75.92,21.1
757,-75.93,21.1
758,-75.94,21.1
759,-75.94,21.1
760,-75.94,21.09
761,-75.95,21.09
762,-75.95,21.09
763,-75.96,21.09
764,-75.96,21.09
765,-75.97,21.09
766,-75.98,21.09
767,-75.98,21.08
768,-75.99,21.08
769,-76,21.08
770,-76,21.08
771,-76,21.07
772,-76,21.07
773,-76,21.06
774,-76.01,21.06
775,-76.01,21.06
776,-76.01,21.07
777,-76.01,21.08
778,-76.02,21.08
779,-76.02,21.08
780,-76.02,21.07
781,-76.03,21.07
782,-76.03,21.07
783,-76.03,21.07
784,-76.03,21.07
785,-76.03,21.08
786,-76.03,21.09
787,-76.04,21.09
788,-76.04,21.09
789,-76.05,21.1
790,-76.05,21.1
791,-76.06,21.1
792,-76.06,21.1
793,-76.07,21.1
794,-76.08,21.1
795,-76.08,21.1
796,-76.09,21.11
797,-76.09,21.1
798,-76.09,21.1
799,-76.1,21.09
800,-76.09,21.09
801,-76.1,21.08
802,-76.1,21.08
803,-76.11,21.08
804,-76.11,21.09
805,-76.12,21.09
806,-76.12,21.09
807,-76.12,21.1
808,-76.12,21.1
809,-76.12,21.11
810,-76.12,21.11
811,-76.12,21.12
812,-76.12,21.13
813,-76.12,21.13
814,-76.12,21.14
815,-76.12,21.14
816,-76.12,21.15
817,-76.13,21.15
818,-76.13,21.16
819,-76.14,21.16
820,-76.14,21.16
821,-76.14,21.17
822,-76.15,21.17
823,-76.15,21.17
824,-76.16,21.18
825,-76.16,21.18
826,-76.16,21.18
827,-76.17,21.18
828,-76.18,21.18
829,-76.18,21.19
830,-76.19,21.19
831,-76.19,21.19
832,-76.2,21.19
833,-76.2,21.2
834,-76.21,21.2
835,-76.21,21.2
836,-76.22,21.2
837,-76.22,21.2
838,-76.23,21.21
839,-76.24,21.21
840,-76.24,21.21
841,-76.25,21.21
842,-76.26,21.21
843,-76.26,21.21
844,-76.27,21.22
845,-76.27,21.22
846,-76.27,21.22
847,-76.28,21.22
848,-76.28,21.23
849,-76.29,21.23
850,-76.29,21.23
851,-76.29,21.23
852,-76.29,21.23
853,-76.3,21.24
854,-76.3,21.24
855,-76.31,21.24
856,-76.31,21.24
857,-76.31,21.25
858,-76.32,21.25
859,-76.33,21.25
860,-76.33,21.25
861,-76.34,21.25
862,-76.34,21.26
863,-76.35,21.26
864,-76.35,21.26
865,-76.35,21.27
866,-76.36,21.27
867,-76.37,21.27
868,-76.37,21.27
869,-76.38,21.27
870,-76.39,21.27
871,-76.4,21.27
872,-76.4,21.27
873,-76.41,21.27
874,-76.42,21.27
875,-76.42,21.27
876,-76.43,21.27
877,-76.44,21.27
878,-76.44,21.27
879,-76.45,21.27
880,-76.45,21.27
881,-76.46,21.27
882,-76.47,21.27
883,-76.47,21.28
884,-76.48,21.28
885,-76.49,21.28
886,-76.49,21.28
887,-76.5,21.28
888,-76.51,21.28
889,-76.51,21.28
890,-76.52,21.27
891,-76.52,21.27
892,-76.52,21.27
893,-76.53,21.26
894,-76.53,21.26
895,-76.53,21.25
896,-76.53,21.24
897,-76.53,21.24
898,-76.52,21.24
899,-76.52,21.23
900,-76.51,21.23
901,-76.51,21.23
902,-76.5,21.23
903,-76.5,21.23
904,-76.49,21.23
905,-76.48,21.22
906,-76.48,21.22
907,-76.47,21.22
908,-76.46,21.22
909,-76.46,21.22
910,-76.45,21.22
911,-76.45,21.21
912,-76.46,21.21
913,-76.47,21.21
914,-76.47,21.21
915,-76.47,21.21
916,-76.48,21.2
917,-76.48,21.2
918,-76.48,21.2
919,-76.49,21.2
920,-76.5,21.2
921,-76.5,21.2
922,-76.51,21.2
923,-76.51,21.19
924,-76.51,21.19
925,-76.52,21.18
926,-76.52,21.18
927,-76.53,21.18
928,-76.53,21.18
929,-76.54,21.18
930,-76.54,21.18
931,-76.54,21.18
932,-76.55,21.19
933,-76.55,21.19
934,-76.55,21.2
935,-76.56,21.2
936,-76.56,21.2
937,-76.57,21.2
938,-76.57,21.2
939,-76.58,21.2
940,-76.58,21.2
941,-76.59,21.2
942,-76.6,21.2
943,-76.6,21.2
944,-76.6,21.21
945,-76.6,21.21
946,-76.59,21.21
947,-76.59,21.21
948,-76.59,21.22
949,-76.6,21.22
950,-76.6,21.22
951,-76.61,21.22
952,-76.61,21.22
953,-76.6,21.22
954,-76.59,21.22
955,-76.59,21.22
956,-76.58,21.22
957,-76.57,21.22
958,-76.57,21.22
959,-76.56,21.22
960,-76.56,21.22
961,-76.55,21.22
962,-76.55,21.22
963,-76.54,21.23
964,-76.54,21.23
965,-76.54,21.24
966,-76.54,21.24
967,-76.54,21.25
968,-76.54,21.26
969,-76.54,21.26
970,-76.54,21.27
971,-76.54,21.27
972,-76.54,21.28
973,-76.54,21.28
974,-76.55,21.28
975,-76.55,21.27
976,-76.55,21.27
977,-76.55,21.26
978,-76.55,21.26
979,-76.55,21.26
980,-76.56,21.27
981,-76.56,21.27
982,-76.57,21.27
983,-76.57,21.28
984,-76.57,21.28
985,-76.58,21.28
986,-76.59,21.28
987,-76.59,21.29
988,-76.6,21.29
989,-76.6,21.29
990,-76.61,21.29
991,-76.61,21.3
992,-76.62,21.3
993,-76.63,21.3
994,-76.63,21.3
995,-76.64,21.29
996,-76.64,21.29
997,-76.65,21.29
998,-76.65,21.29
999,-76.65,21.28
1000,-76.65,21.28
1001,-76.65,21.27
1002,-76.64,21.27
1003,-76.64,21.27
1004,-76.64,21.26
1005,-76.64,21.26
1006,-76.64,21.25
1007,-76.63,21.25
1008,-76.63,21.25
1009,-76.62,21.25
1010,-76.61,21.25
1011,-76.61,21.25
1012,-76.61,21.24
1013,-76.61,21.24
1014,-76.62,21.24
1015,-76.62,21.24
1016,-76.63,21.24
1017,-76.64,21.24
1018,-76.64,21.24
1019,-76.65,21.24
1020,-76.66,21.24
1021,-76.66,21.25
1022,-76.67,21.25
1023,-76.67,21.25
1024,-76.67,21.26
1025,-76.68,21.26
1026,-76.68,21.26
1027,-76.69,21.27
1028,-76.7,21.26
1029,-76.7,21.27
1030,-76.7,21.27
1031,-76.71,21.27
1032,-76.71,21.27
1033,-76.72,21.27
1034,-76.72,21.27
1035,-76.73,21.27
1036,-76.73,21.28
1037,-76.73,21.28
1038,-76.73,21.29
1039,-76.73,21.29
1040,-76.73,21.29
1041,-76.73,21.3
1042,-76.73,21.3
1043,-76.73,21.3
1044,-76.72,21.3
1045,-76.72,21.3
1046,-76.71,21.3
1047,-76.71,21.3
1048,-76.71,21.29
1049,-76.71,21.29
1050,-76.71,21.28
1051,-76.7,21.28
1052,-76.7,21.29
1053,-76.69,21.29
1054,-76.69,21.29
1055,-76.68,21.29
1056,-76.68,21.29
1057,-76.67,21.29
1058,-76.66,21.29
1059,-76.66,21.3
1060,-76.66,21.3
1061,-76.65,21.3
1062,-76.65,21.3
1063,-76.64,21.3
1064,-76.64,21.31
1065,-76.63,21.31
1066,-76.63,21.32
1067,-76.63,21.32
1068,-76.63,21.33
1069,-76.64,21.33
1070,-76.64,21.33
1071,-76.64,21.34
1072,-76.65,21.34
1073,-76.65,21.35
1074,-76.65,21.35
1075,-76.66,21.35
1076,-76.66,21.35
1077,-76.67,21.35
1078,-76.68,21.35
1079,-76.68,21.35
1080,-76.69,21.35
1081,-76.7,21.35
1082,-76.7,21.35
1083,-76.7,21.36
1084,-76.71,21.36
1085,-76.71,21.36
1086,-76.72,21.36
1087,-76.73,21.37
1088,-76.73,21.36
1089,-76.74,21.36
1090,-76.74,21.37
1091,-76.75,21.37
1092,-76.76,21.37
1093,-76.76,21.37
1094,-76.77,21.37
1095,-76.77,21.37
1096,-76.78,21.37
1097,-76.79,21.38
1098,-76.79,21.38
1099,-76.8,21.38
1100,-76.8,21.38
1101,-76.8,21.37
1102,-76.8,21.37
1103,-76.81,21.36
1104,-76.81,21.36
1105,-76.81,21.35
1106,-76.82,21.35
1107,-76.82,21.34
1108,-76.82,21.34
1109,-76.82,21.33
1110,-76.82,21.33
1111,-76.82,21.32
1112,-76.82,21.32
1113,-76.82,21.31
1114,-76.82,21.31
1115,-76.83,21.3
1116,-76.83,21.3
1117,-76.83,21.3
1118,-76.84,21.3
1119,-76.83,21.31
1120,-76.83,21.31
1121,-76.83,21.32
1122,-76.83,21.32
1123,-76.83,21.33
1124,-76.83,21.33
1125,-76.83,21.33
1126,-76.84,21.33
1127,-76.84,21.32
1128,-76.84,21.32
1129,-76.85,21.31
1130,-76.85,21.31
1131,-76.86,21.31
1132,-76.86,21.31
1133,-76.86,21.3
1134,-76.87,21.3
1135,-76.87,21.3
1136,-76.88,21.3
1137,-76.89,21.3
1138,-76.89,21.3
1139,-76.9,21.3
1140,-76.9,21.31
1141,-76.89,21.32
1142,-76.89,21.32
1143,-76.89,21.33
1144,-76.9,21.33
1145,-76.9,21.34
1146,-76.89,21.34
1147,-76.89,21.34
1148,-76.89,21.35
1149,-76.88,21.35
1150,-76.88,21.35
1151,-76.87,21.35
1152,-76.86,21.35
1153,-76.86,21.35
1154,-76.85,21.35
1155,-76.85,21.36
1156,-76.84,21.35
1157,-76.84,21.35
1158,-76.84,21.35
1159,-76.83,21.35
1160,-76.82,21.35
1161,-76.82,21.35
1162,-76.82,21.36
1163,-76.82,21.36
1164,-76.81,21.37
1165,-76.81,21.37
1166,-76.81,21.38
1167,-76.81,21.38
1168,-76.81,21.39
1169,-76.81,21.39
1170,-76.82,21.39
1171,-76.82,21.39
1172,-76.82,21.39
1173,-76.83,21.39
1174,-76.82,21.4
1175,-76.82,21.4
1176,-76.82,21.4
1177,-76.83,21.41
1178,-76.83,21.41
1179,-76.83,21.41
1180,-76.84,21.42
1181,-76.84,21.42
1182,-76.85,21.41
1183,-76.86,21.41
1184,-76.86,21.41
1185,-76.87,21.41
1186,-76.88,21.41
1187,-76.88,21.42
1188,-76.89,21.42
1189,-76.89,21.42
1190,-76.9,21.43
1191,-76.9,21.43
1192,-76.91,21.43
1193,-76.91,21.43
1194,-76.91,21.44
1195,-76.92,21.44
1196,-76.92,21.44
1197,-76.93,21.44
1198,-76.94,21.44
1199,-76.94,21.45
1200,-76.95,21.45
1201,-76.95,21.45
1202,-76.95,21.46
1203,-76.95,21.46
1204,-76.96,21.47
1205,-76.96,21.47
1206,-76.96,21.48
1207,-76.96,21.48
1208,-76.97,21.48
1209,-76.97,21.49
1210,-76.97,21.49
1211,-76.98,21.5
1212,-76.98,21.5
1213,-76.98,21.5
1214,-76.99,21.51
1215,-76.99,21.51
1216,-76.99,21.51
1217,-77,21.52
1218,-77,21.52
1219,-77.01,21.52
1220,-77.01,21.53
1221,-77.01,21.53
1222,-77.02,21.53
1223,-77.02,21.54
1224,-77.03,21.54
1225,-77.03,21.55
1226,-77.03,21.55
1227,-77.03,21.55
1228,-77.04,21.56
1229,-77.04,21.56
1230,-77.04,21.57
1231,-77.05,21.57
1232,-77.05,21.57
1233,-77.05,21.58
1234,-77.06,21.58
1235,-77.06,21.58
1236,-77.06,21.59
1237,-77.07,21.59
1238,-77.07,21.59
1239,-77.08,21.6
1240,-77.08,21.6
1241,-77.09,21.6
1242,-77.09,21.6
1243,-77.1,21.59
1244,-77.1,21.59
1245,-77.1,21.59
1246,-77.11,21.58
1247,-77.11,21.58
1248,-77.11,21.57
1249,-77.11,21.57
1250,-77.12,21.56
